ad_id,page_id,page_name,ad_creative_body,ad_creative_link_caption,ad_creative_link_description,ad_creative_link_title,ad_delivery_start_time,ad_delivery_stop_time,funding_entity,impressions_min,spend_min,spend_max,ad_url,currency
240102257898848,272023349503305,OPA - Onafhankelijke Partij Alkmaar,"Niet bezuinigen op zorg!
 
OPA vindt dat Alkmaar de hulp aan ouderen en gehandicapten op niveau moet houden. Fractieleider Victor Kloos: ‘De VVD t/m GroenLinks stadsregering denkt vooral in tarieven; het moet binnen de Haagse budgetten blijven, maar ja, die zijn veel te laag’.
 
Zorg is een kwestie van fatsoen
 
De Haagse partijen in Alkmaar sluiten zich aan bij hun zusterpartijen in Den Haag. Maar logisch dat is het niet: zorg is een kwestie van fatsoen. Veel gemeenten protesteren juist in Den Haag.
 
OPA heeft samen met andere localo’s de stadsregering opgeroepen om te lobbyen bij de Rutte en Kaag voor meer geld. De motie is unaniem door raad aangenomen. Kloos: ‘Zo komt fatsoen in de zorg weer een stapje dichterbij’.

Lees meer: www.opa-alkmaar.nl",,,,2021-07-16,2021-07-16,Onafhankelijke Partij Alkmaar,0,0,99,https://www.facebook.com/ads/library/?id=240102257898848,EUR
143243551224102,251370088240338,Stichting DOEN,"“Mijn favoriete films als kind waren die van John Rambo. Sylvester Stallone is mijn rolmodel. Ondanks het feit dat zijn familie, net als die van mij, niet erg rijk was, heeft hij het toch gemaakt in het leven. Zoals hij een voorbeeld voor de Verenigde Staten was, zo wil ik met mijn films de mooie kant van Oeganda aan de wereld laten zien en het stereotype beeld dat veel mensen van ons land hebben veranderen.” 

dilstories traint jongeren in de Oegandese steden Kabale en Gulu in het maken van films met hun mobiele telefoon en leert hen alle aspecten van het film maken; van scriptschrijven en acteren tot het filmen en editen. 

Stichting DOEN ondersteunt deze organisatie omdat zij jongeren de kans geeft hun filmcarrière van de grond te krijgen en een inkomen te verdienen, maar bovenal omdat ze toekomstige generaties een stem geeft in een land waar de vrijheid van expressie onder druk staat.",,,,2021-07-15,2021-07-16,,0,0,99,https://www.facebook.com/ads/library/?id=143243551224102,EUR
865551097698316,328331141154689,Bibliotheek Lelystad,"“Het bleef tot het einde aan toe spannend wie zou winnen,” vertelt juryvoorzitter Thom Ummels (voorzitter poëziefestival Sunsation, dichter en presentator). “Uiteindelijk brachten 554 mensen hun stem uit en zaten er maar 20 stemmen tussen beide kandidaten. Het was dus een echte nek aan nek-race.” Eerder selecteerde een vakjury, die naast Thom Ummels bestond uit Kees Bakker (journalist voor onder andere de FlevoPost en Radio Lelystad) en Ghislaine de Rond (mede-oprichter Schrijversgroep Scribouillard en eigenaar van Bureau Woordenschat), de twee finalisten uit alle inzendingen en gisteravond verkozen de inwoners van Lelystad Thomas Gerla tot de nieuwe Stadsdichter van Lelystad. Wethouder Madelon van Noort van Kunst & Cultuur maakte de winnaar bekend en deze wordt nu voorgedragen aan het College van B&W om benoemd te worden tot de nieuwe Stadsdichter van Lelystad. Traditiegetrouw opent de nieuwe stadsdichter dit najaar het poëziefestival Sunsation. Tijdens het live-evenement droegen de twee finalisten Thomas Gerla en Malou Kamstra hun ingezonden gedichten voor en had het publiek de mogelijkheid om te stemmen. Afscheid nemend stadsdichter Juul Baars droeg verschillende van zijn stadsgedichten voor en droeg het stokje symbolisch over. Als dank voor zijn inzet ontving hij van de wethouder een bundeling van zijn stadsgedichten. Liefhebbers die de finale gemist hebben, kunnen deze terugkijken via https://youtu.be/84tFRycjCec.",,,,2021-07-15,2021-07-16,,0,0,99,https://www.facebook.com/ads/library/?id=865551097698316,EUR
516310862784675,328331141154689,Bibliotheek Lelystad,"“Het bleef tot het einde aan toe spannend wie zou winnen,” vertelt juryvoorzitter Thom Ummels (voorzitter poëziefestival Sunsation, dichter en presentator). “Uiteindelijk brachten 554 mensen hun stem uit en zaten er maar 20 stemmen tussen beide kandidaten. Het was dus een echte nek aan nek-race.” Eerder selecteerde een vakjury, die naast Thom Ummels bestond uit Kees Bakker (journalist voor onder andere de FlevoPost en Radio Lelystad) en Ghislaine de Rond (mede-oprichter Schrijversgroep Scribouillard en eigenaar van Bureau Woordenschat), de twee finalisten uit alle inzendingen en gisteravond verkozen de inwoners van Lelystad Thomas Gerla tot de nieuwe Stadsdichter van Lelystad. Wethouder Madelon van Noort van Kunst & Cultuur maakte de winnaar bekend en deze wordt nu voorgedragen aan het College van B&W om benoemd te worden tot de nieuwe Stadsdichter van Lelystad. Traditiegetrouw opent de nieuwe stadsdichter dit najaar het poëziefestival Sunsation. Tijdens het live-evenement droegen de twee finalisten Thomas Gerla en Malou Kamstra hun ingezonden gedichten voor en had het publiek de mogelijkheid om te stemmen. Afscheid nemend stadsdichter Juul Baars droeg verschillende van zijn stadsgedichten voor en droeg het stokje symbolisch over. Als dank voor zijn inzet ontving hij van de wethouder een bundeling van zijn stadsgedichten. Liefhebbers die de finale gemist hebben, kunnen deze terugkijken via https://youtu.be/84tFRycjCec.",,,,2021-07-15,2021-07-16,,0,0,99,https://www.facebook.com/ads/library/?id=516310862784675,EUR
241008437622593,205262531449,De Kroepoekfabriek,"Join de Local Future Collective Meetup op woensdag 28 juli om 19:30u! Ben jij tussen de 12 en 25 jaar? Loop jij al maanden rond met ideeën, vragen of zorgen over jongeren in Vlaardingen? Laat dan je stem horen tijdens de eerste LFC Meetup in De Kroepoekfabriek. Special guest Jacky Silos (wethouder Jeugd bij Gemeente Vlaardingen) komt langs voor een Q&A over wat jullie nu én na de coronacrisis nodig hebben. The sky is the limit, dus jij bepaalt!

Meld je snel aan via een WhatsApp bericht naar +31104455580, een mail naar lfc@kroepoekfabriek.nl of www.localfuturecollective.nl. See you there!",www.localfuturecollective.nl,,,2021-07-13,2021-07-14,,0,0,99,https://www.facebook.com/ads/library/?id=241008437622593,EUR
3611209082314561,528421427241283,Inwonersbelangen,"WINDMOLENS IN WOERDEN?
De inwoners van Reijerscop hebben inzichtelijk gemaakt hoe de (landelijke) partijen in de gemeenteraad over windmolens op land denken. Wij delen dit. 15 juli besluit de gemeenteraad.",,,,2021-07-10,2021-07-15,Inwonersbelangen,3000,0,99,https://www.facebook.com/ads/library/?id=3611209082314561,EUR
529382871545081,156376441976906,E-Biome,"REGISTER YOUR CHILD FOR OUR SUMMER OF STEM VIRTUAL CAMP EDITION.

We offer activities specific to two age groups:
8-12 (Wetlands)
13-17 (Tropical Forests)

The camp has three (3) major focus areas:
1. EcoDiscovery
Introducing students to various ecosystems that exist and key characteristics of each. Virtual labs to take students on a journey exploring biodiversity on land and underwater. This year, students will launch an international campaign supporting efforts to mitigate Climate Change.
2. MathDoc
Creatively engaging students in the world of Mathematics. From the basic to the advanced level, students will be prepared to conquer math and engineering principles.
3. TechWiz
From coding to building technology, students will experience high-level exposure to the nuances of technology. Robotics and animation are a few of the areas that your child will be exposed to.

Under the theme “Climate Change and the Blue Economy”- Students will be exposed to areas such as:
-Zoology
-Botany 
-Electronics/Robotics 
-Biochemistry
-Microbiology 
-Environmental Law and Sustainability 

Other Key Activities of the Camp include: 
-STEM Career Symposium 
-Vision Boarding Workshops
-Virtual Labs offering practical exposure
-Global Campaign Launch led by cohort 2021

To register your child, visit www.e-biome.com 

Opportunity open to children across the world (Camp will be delivered in English). Face-to-Face Climate Project will be organized for students based in Jamaica.

Cost of Camp: $6000 JMD/ 45 USD per student. Special discounts for groups and parents with more than one child. 

#ScienceCamp #STEM #SummerCamp #ForKids #ForTeens",www.e-biome.com,,,2021-07-08,2021-07-09,,9000,0,99,https://www.facebook.com/ads/library/?id=529382871545081,USD
534459191035180,1408087399224304,Gemeente Waddinxveen,Wat vind jij de beste naam voor het nieuwe participatieplatform? Uit alle 55 ingediende namen hebben we er 5 uitgekozen voor de laatste ronde. Breng je stem uit! Meld je aan op 👇  www.waddinxveen.citizenlab.co,www.waddinxveen.citizenlab.co,,Wat vind jij de beste naam?,2021-07-07,2021-07-13,Gemeente Waddinxveen,10000,0,99,https://www.facebook.com/ads/library/?id=534459191035180,EUR
171215578365767,288700097949818,Mijn Stem,"Inwoners van gemeente Weert: welke gevolgen heeft het coronavirus (gehad) voor u? 

De Rekenkamer van gemeente Weert doet onderzoek naar de invloed van het coronavirus. Welke invloed hebben de maatregelen gehad op uw dagelijks leven? En hoe kijkt u naar de toekomst? Vul de vragenlijst in via: www.coronapeilingweert.nl.",www.coronapeilingweert.nl,Geef uw mening!,Coronapeiling Weert,2021-07-05,2021-07-20,Citisens,80000,400,499,https://www.facebook.com/ads/library/?id=171215578365767,EUR
963084447860385,130757304085171,Lokaal+,"Lokaal+ in de raad

Het OMC blijft het culturele hart van Raamsdonk!
 
Op 24 november 2017 stond in BN DeStem boven een artikel over het Ontmoetingscentrum: ‘Reddingsplan in Raamsdonk’. Naast huisvesting voor lokale verenigingen, horeca, mogelijk andere ondernemingen en later ook woningen in het Agnesgebouw komt er op termijn nog een fraaie kloostertuin. Die tuin wordt de ‘groene’ verbinding tussen het fraaie ‘nieuwe’ OMC en de Wim Boonsstraat.

Sinds maart dit jaar werken het bestuur en veel vrijwilligers van de 7 toekomstige gebruikers met man en macht aan de renovatie van dit prachtige Rijksmonument. Inmiddels is het dak voorzien van nieuwe leien en zijn de plafonds ‘van toen’ weer in volle glorie te bewonderen. Je ziet nu weer hoe het was toen de Zusters van Liefde begin vorige eeuw in het Adrianusgebouw gingen wonen.
 
Onlangs bracht onze fractie een bezoek aan het OMC. We zijn onder de indruk van wat er nu al is gebeurd en wat er de komende jaren nog in de planning staat. Al tijdens de discussieraad op 24 juni sprak Lokaal+ de verwachting uit dat alle andere fracties dit schitterende project vast en zeker zouden steunen. Dat bleek ook tijdens de besluitvormende raad op 1 juli. De gemeenteraad ging eensgezind akkoord met het voorstel van het college om voor een lening van 1,35 miljoen euro borg te staan.
 
Samen met verschillende ondernemers, de gemeente en de provincie zorgen het bestuur en de vele vrijwilligers ervoor dat het culturele hart voor de kern Raamsdonk blijft kloppen en straks in een uitstekende conditie met vertrouwen de toekomst tegemoet kan gaan. Het OMC blijft hiermee dé huiskamer van vooral alle inwoners van deze dorpskern.
 
Op 25 januari 1975 opende het OMC haar deuren. Al die jaren vervult het OMC een waardevolle en centrale rol in het verenigingsleven van Raamsdonk. Wat is er mooier dan bij het 50-jarig bestaan in 2025 dit enorme renovatieproject te kunnen afronden? Lokaal+ wenst het college en in het bijzonder wethouder Hofkens, de ondernemers en al die vrijwilligers alle succes toe bij de verdere voltooiing van dit prachtige project. Het bestuur en de vele vrijwilligers mogen nu al met recht heel trots zijn op wat jullie samen al hebben gerealiseerd en wat jullie nog gaan realiseren. Ook al is dit ongebruikelijk nodigen we onszelf nu al graag uit om bij de feestelijke afronding van dit project aanwezig te mogen zijn.
 
De fractie van Lokaal+
Bert van den Kieboom, Frans Eijkhout, Wim Quirijnen, Cocky Bouwens.",,,,2021-07-05,2021-07-05,,0,0,99,https://www.facebook.com/ads/library/?id=963084447860385,EUR
1115070355644506,502630913183362,GroenLinks Meppel,"Ben jij of ken jij een goed kandidaat-raadslid? 🍀

Vol ambitie gaan we meedoen aan de gemeenteraadsverkiezingen in Meppel! Natuurlijk willen we dat doen met de sterkst mogelijke kandidatenlijst. Wil jij meebouwen aan een sociaal, rechtvaardig en duurzaam Meppel? Schroom dan niet om je belangstelling bekend te maken bij de kandidatencommissie. Je kandidaatstelling plus motivatie kun je per mail indienen via: kandidatencommissie@groenlinksmeppel.nl Doe dat uiterlijk op 29 augustus 2021. De kandidatencommissie die bestaat uit Ria Haan, Jerry Stoker en Frank Dost (voorzitter) zal vanaf half september tot begin oktober de gesprekken voeren met de kandidaten.  Op 1 november volgt de definitieve voordracht aan de leden.

Ken jij iemand waarvan jij denkt: “dat is iemand die perfect in het profiel van een GroenLinks-raadslid past?” Omdat zij of hij de stem van de inwoners helder en doortastend weten te verwoorden of mensen weet aan te spreken en politiek weten te vertalen naar het dagelijks leven van mensen? Of om een heel andere reden? Voel je dan vrij om die persoon te stimuleren om zich kandidaat te stellen! Want we hebben niet alleen een krachtige, maar ook een herkenbare kandidatenlijst nodig, die een goede afspiegeling is van de diversiteit van Meppel!",,,,2021-06-30,2021-07-15,GroenLinks Meppel,5000,0,99,https://www.facebook.com/ads/library/?id=1115070355644506,EUR
185363313427479,235029570523034,Jongerenambassadeurs,"Wil jij je inzetten in de strijd tegen discriminatie? Meld je aan als jongerenambassadeur voor Vizier! 🍀 Samen met andere jongerenambassadeurs ga jij de straat op om discriminatie bespreekbaar te maken. DM ons, app naar 06-18530825 of ga naar onze website! 📲",jongerenambassadeurs.com,Droomplekken Waar wil jij aan de slag? Hieronder vind je allerlei organisaties waar jíj binnenkort aan de slag kunt gaan. Klik op het logo van de plekken om meer te lezen over de opdracht. Heb je zelf al een goed idee? Klik dan op het vraagteken-logo! Droomplekken die al vervuld zijn hebben een vin...,Droomplek - Jongerenambassadeurs,2021-06-24,2021-06-30,Jongerenambassadeurs,7000,0,99,https://www.facebook.com/ads/library/?id=185363313427479,EUR
321932316214993,108588405832078,Amref Flying Doctors NL,1% van alle coronavaccins gaat naar Afrika. Zonder wereldwijde vaccinatiegelijkheid komt er geen einde aan de coronapandemie! Laat je stem horen en teken de petitie!,fb.me,,Teken nu de petitie 🖊,2021-06-24,2021-07-01,Amref Flying Doctors NL,10000,100,199,https://www.facebook.com/ads/library/?id=321932316214993,EUR
198884125353233,108588405832078,Amref Flying Doctors NL,1% van alle coronavaccins gaat naar Afrika. Zonder wereldwijde vaccinatiegelijkheid komt er geen einde aan de coronapandemie! Laat je stem horen en teken de petitie!,fb.me,,Teken nu de petitie 🖊,2021-06-24,2021-06-30,Amref Flying Doctors NL,2000,0,99,https://www.facebook.com/ads/library/?id=198884125353233,EUR
607315803992398,108588405832078,Amref Flying Doctors NL,1% van alle coronavaccins gaat naar Afrika. Zonder wereldwijde vaccinatiegelijkheid komt er geen einde aan de coronapandemie! Laat je stem horen en teken de petitie!,fb.me,,Teken nu de petitie 🖊,2021-06-24,2021-07-01,Amref Flying Doctors NL,100000,1000,1499,https://www.facebook.com/ads/library/?id=607315803992398,EUR
302570578234512,108588405832078,Amref Flying Doctors NL,1% van alle coronavaccins gaat naar Afrika. Zonder wereldwijde vaccinatiegelijkheid komt er geen einde aan de coronapandemie! Laat je stem horen en teken de petitie!,fb.me,,Teken nu de petitie 🖊,2021-06-24,2021-07-01,Amref Flying Doctors NL,30000,300,399,https://www.facebook.com/ads/library/?id=302570578234512,EUR
487834175843875,1311210908924012,Werken bij ANWB,Als bondsraadslid ben je de stem van onze leden en kan je meepraten over de toekomst van de ANWB. Bepaal jij straks welke richting we op gaan? Bekijk de vacature en meld je aan als bondsraadslid van Groningen.,www.werkenbijanwb.nl,Je bent van betekenis,Vacature Bondsraadslid Groningen,2021-06-23,2021-07-08,Werken bij ANWB,25000,200,299,https://www.facebook.com/ads/library/?id=487834175843875,EUR
862227291045479,1311210908924012,Werken bij ANWB,Als bondsraadslid ben je de stem van onze leden en kan je meepraten over de toekomst van de ANWB. Bepaal jij straks welke richting we op gaan? Bekijk de vacature en meld je aan als bondsraadslid van Overijssel.,www.werkenbijanwb.nl,Je bent van betekenis,Vacature Bondsraadslid Overijssel,2021-06-23,2021-07-07,Werken bij ANWB,30000,200,299,https://www.facebook.com/ads/library/?id=862227291045479,EUR
157540256432859,108588405832078,Amref Flying Doctors NL,1% van alle coronavaccins gaat naar Afrika. Zonder wereldwijde vaccinatiegelijkheid komt er geen einde aan de coronapandemie! Laat je stem horen en teken de petitie!,fb.me,,Teken nu de petitie 🖊,2021-06-23,2021-06-24,Amref Flying Doctors NL,0,0,99,https://www.facebook.com/ads/library/?id=157540256432859,EUR
542657896909819,108588405832078,Amref Flying Doctors NL,1% van alle coronavaccins gaat naar Afrika. Zonder wereldwijde vaccinatiegelijkheid komt er geen einde aan de coronapandemie! Laat je stem horen en teken de petitie!,fb.me,,Teken nu de petitie 🖊,2021-06-23,2021-06-24,Amref Flying Doctors NL,0,0,99,https://www.facebook.com/ads/library/?id=542657896909819,EUR
2829583757306426,108588405832078,Amref Flying Doctors NL,1% van alle coronavaccins gaat naar Afrika. Zonder wereldwijde vaccinatiegelijkheid komt er geen einde aan de coronapandemie! Laat je stem horen en teken de petitie!,fb.me,,Teken nu de petitie 🖊,2021-06-23,2021-06-25,Amref Flying Doctors NL,3000,0,99,https://www.facebook.com/ads/library/?id=2829583757306426,EUR
1398656933848539,108588405832078,Amref Flying Doctors NL,1% van alle coronavaccins gaat naar Afrika. Zonder wereldwijde vaccinatiegelijkheid komt er geen einde aan de coronapandemie! Laat je stem horen en teken de petitie!,fb.me,,Teken nu de petitie 🖊,2021-06-23,2021-06-24,Amref Flying Doctors NL,0,0,99,https://www.facebook.com/ads/library/?id=1398656933848539,EUR
1700834943437986,108588405832078,Amref Flying Doctors NL,1% van alle coronavaccins gaat naar Afrika. Zonder wereldwijde vaccinatiegelijkheid komt er geen einde aan de coronapandemie! Laat je stem horen en teken de petitie!,fb.me,,Teken nu de petitie 🖊,2021-06-22,2021-06-23,Amref Flying Doctors NL,2000,0,99,https://www.facebook.com/ads/library/?id=1700834943437986,EUR
1508373442836620,108588405832078,Amref Flying Doctors NL,1% van alle coronavaccins gaat naar Afrika. Zonder wereldwijde vaccinatiegelijkheid komt er geen einde aan de coronapandemie! Laat je stem horen en teken de petitie!,fb.me,,Teken nu de petitie 🖊,2021-06-22,2021-06-23,Amref Flying Doctors NL,2000,0,99,https://www.facebook.com/ads/library/?id=1508373442836620,EUR
865203670758700,108588405832078,Amref Flying Doctors NL,1% van alle coronavaccins gaat naar Afrika. Zonder wereldwijde vaccinatiegelijkheid komt er geen einde aan de coronapandemie! Laat je stem horen en teken de petitie!,fb.me,,Teken nu de petitie 🖊,2021-06-22,2021-06-23,Amref Flying Doctors NL,0,0,99,https://www.facebook.com/ads/library/?id=865203670758700,EUR
1388124011599987,108588405832078,Amref Flying Doctors NL,1% van alle coronavaccins gaat naar Afrika. Zonder wereldwijde vaccinatiegelijkheid komt er geen einde aan de coronapandemie! Laat je stem horen en teken de petitie!,fb.me,,Teken nu de petitie 🖊,2021-06-22,2021-06-24,Amref Flying Doctors NL,70000,100,199,https://www.facebook.com/ads/library/?id=1388124011599987,EUR
545213453523400,108588405832078,Amref Flying Doctors NL,1% van alle coronavaccins gaat naar Afrika. Zonder wereldwijde vaccinatiegelijkheid komt er geen einde aan de coronapandemie! Laat je stem horen en teken de petitie!,fb.me,,Teken nu de petitie 🖊,2021-06-22,2021-06-23,Amref Flying Doctors NL,1000,0,99,https://www.facebook.com/ads/library/?id=545213453523400,EUR
1205852773179449,1329572193784367,Stem op een Vrouw,"Vrouwen uit Noord-Holland en uit Medemblik opgelet! 👀 Wil je politiek actief worden en weet je niet goed waar te beginnen? Kom naar ‘Politieke Entree: Kennismaking met lokale politiek'! Onze nieuw ontwikkelde (voorlopig online) training om jouw politieke entree laagdrempeliger te maken. De eerste trainingen zijn op:

☀️ Donderdagavond 23 juni voor (mensen uit @ProvincieNH
☀️Zaterdag 26 juni voor (mensen uit) @GemMedemblik
 
Bij Politieke Entree:
1️⃣ Kom je in contact met gelijkgestemden uit jouw regio,
2️⃣ Leer je meer over hoe de politiek werkt, 
3️⃣ Delen lokale politici hun ervaring, en 
4️⃣ Plan je een concrete vervolgstap om politiek actief te worden, voor of achter de schermen! 👏🏿👏🏽

Deelname is gratis! Geef je op via link in bio. 🧡

ps. Werk je bij een gemeente of provincie en wil je meer weten over de mogelijkheden om Politieke Entree in jouw regio te organiseren? Neem contact met ons op via: events @ stemopeenvrouw . com

#StemOpEenVrouw #PolitiekeEntree #PolitiekeVrouwen #VrouwenInDePolitiek #Gemeenteraad #Provincie #Emancipatie #Politiek",linktr.ee,,Stem op een Vrouw,2021-06-21,2021-06-26,Stem op een Vrouw,2000,0,99,https://www.facebook.com/ads/library/?id=1205852773179449,EUR
532163861496169,103756534964498,Tegenwind Vriezenveen,"🚫 📅 Demonstratie dinsdag 22 juni 🚫

Komende dinsdagavond 22-06 is het zover !  Ben je ook aanwezig op het Manitobaplein ? 🏤

Zoals al eerder aangeven houden we voorafgaand aan het raadsdebat van 19.30 een demonstratie om de politiek een duidelijk signaal mee te geven als bezorgde inwoners.
Om het evenement goed te laten verlopen is er in overleg met de gemeente een instructie gemaakt voor de deelnemers aan deze avond. 🔍
Hierin wordt ook uitgelegd hoe je met de trekker 🚜 je bijdrage kunt leveren aan de avond. 

Voor wie het nog niet heeft ingevuld, zou je de petitie nog willen tekenen ? 🖋
Elke stem telt ! ✅
De petitie wordt deze avond overhandigd aan burgemeester Broekhuizen. 👨‍⚖️

Petitie : https://tinyurl.com/bmy2srvp

Kom ook a.s. dinsdag 22-06 om 19:00 uur en laat je zien en horen !

Tot dinsdag! 🚜",,,,2021-06-20,2021-06-21,,0,0,99,https://www.facebook.com/ads/library/?id=532163861496169,EUR
865305084056128,110540418715,VIER VOETERS,"Galberenhotspot Hanoi: de helft van alle galberen in Vietnam zit daar nog gevangen. Bij het aftappen van hun gal lijden de beren gruwelijk veel pijn.Het is een van de wreedste vormen van dierenmishandeling die er bestaat.

Om voorgoed een einde te maken aan de berengal-industrie, moet Hanoi in actie komen. We hebben jouw stem nodig om deze arme beren te redden!",www.vier-voeters.nl,"Het aftappen van gal bij beren voor medisch gebruik gaat gepaard met heel veel pijn, angst en stress. Het is een dagelijkse marteling voor de dieren. Dit dierenleed moet stoppen en de beren moeten gered worden. In 2005 kondigde de Vietnamese regering aan de berengal-industrie geleidelijk af te schaf...",Stop de berengal- industrie,2021-06-19,2021-06-22,VIER VOETERS,0,0,99,https://www.facebook.com/ads/library/?id=865305084056128,EUR
532111387814044,110540418715,VIER VOETERS,"Galberenhotspot Hanoi: de helft van alle galberen in Vietnam zit daar nog gevangen. Bij het aftappen van hun gal lijden de beren gruwelijk veel pijn.Het is een van de wreedste vormen van dierenmishandeling die er bestaat.

Om voorgoed een einde te maken aan de berengal-industrie, moet Hanoi in actie komen. We hebben jouw stem nodig om deze arme beren te redden!",www.vier-voeters.nl,"Het aftappen van gal bij beren voor medisch gebruik gaat gepaard met heel veel pijn, angst en stress. Het is een dagelijkse marteling voor de dieren. Dit dierenleed moet stoppen en de beren moeten gered worden. In 2005 kondigde de Vietnamese regering aan de berengal-industrie geleidelijk af te schaf...",Stop de berengal- industrie,2021-06-19,2021-06-27,VIER VOETERS,3000,0,99,https://www.facebook.com/ads/library/?id=532111387814044,EUR
328694288696740,110540418715,VIER VOETERS,"Galberenhotspot Hanoi: de helft van alle galberen in Vietnam zit daar nog gevangen. Bij het aftappen van hun gal lijden de beren gruwelijk veel pijn.Het is een van de wreedste vormen van dierenmishandeling die er bestaat.

Om voorgoed een einde te maken aan de berengal-industrie, moet Hanoi in actie komen. We hebben jouw stem nodig om deze arme beren te redden!",www.vier-voeters.nl,"Het aftappen van gal bij beren voor medisch gebruik gaat gepaard met heel veel pijn, angst en stress. Het is een dagelijkse marteling voor de dieren. Dit dierenleed moet stoppen en de beren moeten gered worden. In 2005 kondigde de Vietnamese regering aan de berengal-industrie geleidelijk af te schaf...",Stop de berengal- industrie,2021-06-19,2021-06-26,VIER VOETERS,10000,100,199,https://www.facebook.com/ads/library/?id=328694288696740,EUR
482867102787195,110540418715,VIER VOETERS,"Galberenhotspot Hanoi: de helft van alle galberen in Vietnam zit daar nog gevangen. Bij het aftappen van hun gal lijden de beren gruwelijk veel pijn.Het is een van de wreedste vormen van dierenmishandeling die er bestaat.

Om voorgoed een einde te maken aan de berengal-industrie, moet Hanoi in actie komen. We hebben jouw stem nodig om deze arme beren te redden!",www.vier-voeters.nl,"Het aftappen van gal bij beren voor medisch gebruik gaat gepaard met heel veel pijn, angst en stress. Het is een dagelijkse marteling voor de dieren. Dit dierenleed moet stoppen en de beren moeten gered worden. In 2005 kondigde de Vietnamese regering aan de berengal-industrie geleidelijk af te schaf...",Stop de berengal- industrie,2021-06-19,2021-06-23,VIER VOETERS,8000,100,199,https://www.facebook.com/ads/library/?id=482867102787195,EUR
484031096013855,110540418715,VIER VOETERS,"Galberenhotspot Hanoi: de helft van alle galberen in Vietnam zit daar nog gevangen. Bij het aftappen van hun gal lijden de beren gruwelijk veel pijn.Het is een van de wreedste vormen van dierenmishandeling die er bestaat.

Om voorgoed een einde te maken aan de berengal-industrie, moet Hanoi in actie komen. We hebben jouw stem nodig om deze arme beren te redden!",www.vier-voeters.nl,"Het aftappen van gal bij beren voor medisch gebruik gaat gepaard met heel veel pijn, angst en stress. Het is een dagelijkse marteling voor de dieren. Dit dierenleed moet stoppen en de beren moeten gered worden. In 2005 kondigde de Vietnamese regering aan de berengal-industrie geleidelijk af te schaf...",Stop de berengal- industrie,2021-06-19,2021-06-27,VIER VOETERS,30000,400,499,https://www.facebook.com/ads/library/?id=484031096013855,EUR
928500324390430,110540418715,VIER VOETERS,"Galberenhotspot Hanoi: de helft van alle galberen in Vietnam zit daar nog gevangen. Bij het aftappen van hun gal lijden de beren gruwelijk veel pijn.Het is een van de wreedste vormen van dierenmishandeling die er bestaat.

Om voorgoed een einde te maken aan de berengal-industrie, moet Hanoi in actie komen. We hebben jouw stem nodig om deze arme beren te redden!",www.vier-voeters.nl,"Het aftappen van gal bij beren voor medisch gebruik gaat gepaard met heel veel pijn, angst en stress. Het is een dagelijkse marteling voor de dieren. Dit dierenleed moet stoppen en de beren moeten gered worden. In 2005 kondigde de Vietnamese regering aan de berengal-industrie geleidelijk af te schaf...",Stop de berengal- industrie,2021-06-19,2021-06-27,VIER VOETERS,2000,0,99,https://www.facebook.com/ads/library/?id=928500324390430,EUR
205291988122139,110540418715,VIER VOETERS,"Galberenhotspot Hanoi: de helft van alle galberen in Vietnam zit daar nog gevangen. Bij het aftappen van hun gal lijden de beren gruwelijk veel pijn.Het is een van de wreedste vormen van dierenmishandeling die er bestaat.

Om voorgoed een einde te maken aan de berengal-industrie, moet Hanoi in actie komen. We hebben jouw stem nodig om deze arme beren te redden!",www.vier-voeters.nl,"Het aftappen van gal bij beren voor medisch gebruik gaat gepaard met heel veel pijn, angst en stress. Het is een dagelijkse marteling voor de dieren. Dit dierenleed moet stoppen en de beren moeten gered worden. In 2005 kondigde de Vietnamese regering aan de berengal-industrie geleidelijk af te schaf...",Stop de berengal- industrie,2021-06-18,2021-06-19,,0,0,99,https://www.facebook.com/ads/library/?id=205291988122139,EUR
496401051693153,110540418715,VIER VOETERS,"Galberenhotspot Hanoi: de helft van alle galberen in Vietnam zit daar nog gevangen. Bij het aftappen van hun gal lijden de beren gruwelijk veel pijn.Het is een van de wreedste vormen van dierenmishandeling die er bestaat.

Om voorgoed een einde te maken aan de berengal-industrie, moet Hanoi in actie komen. We hebben jouw stem nodig om deze arme beren te redden!",www.vier-voeters.nl,"Het aftappen van gal bij beren voor medisch gebruik gaat gepaard met heel veel pijn, angst en stress. Het is een dagelijkse marteling voor de dieren. Dit dierenleed moet stoppen en de beren moeten gered worden. In 2005 kondigde de Vietnamese regering aan de berengal-industrie geleidelijk af te schaf...",Stop de berengal- industrie,2021-06-18,2021-06-19,,0,0,99,https://www.facebook.com/ads/library/?id=496401051693153,EUR
